"Country","Company Name","Department","Cost Center","Company Code"
"Libya","Sahara Petroleum Service - Libya Branch","TUBULAR RUNNING SERV","C763420101","3276"
"Libya","Sahara Petroleum Service - Libya Branch","DOWN HOLE TOOLS     ","C763430101","3276"
"Libya","Sahara Petroleum Service - Libya Branch","FISHING SERVICES    ","C763450101","3276"
"Libya","Sahara Petroleum Service - Libya Branch","THROUGH TUBING      ","C763500101","3276"
"Libya","Sahara Petroleum Service - Libya Branch","MAINTENAN & WORKSHOP","C767700001","3276"
"Libya","Sahara Petroleum Service - Libya Branch","QHSE                ","C767700002","3276"
"Libya","Sahara Petroleum Service - Libya Branch","TRANSPORTATION      ","C767700003","3276"
"Libya","Sahara Petroleum Service - Libya Branch","FACILITY            ","C767700004","3276"
"Libya","Sahara Petroleum Service - Libya Branch","TECHNICAL MANAGEMENT","C767700005","3276"
"Libya","Sahara Petroleum Service - Libya Branch","LAB CTU & CMT       ","C767700006","3276"
"Libya","Sahara Petroleum Service - Libya Branch","WAREHOUSE           ","C767700007","3276"
"Libya","Sahara Petroleum Service - Libya Branch","LOGISTICS           ","C767700008","3276"
"Libya","Sahara Petroleum Service - Libya Branch","SUPPLY CHAIN        ","C768800001","3276"
"Libya","Sahara Petroleum Service - Libya Branch","FINANCE             ","C768800002","3276"
"Libya","Sahara Petroleum Service - Libya Branch","OFFICE FACILITY     ","C768800003","3276"
"Libya","Sahara Petroleum Service - Libya Branch","ADMIN GOVT & SECURIT","C768800004","3276"
"Libya","Sahara Petroleum Service - Libya Branch","BUSINESS DEVELOPMENT","C768800005","3276"
"Libya","Sahara Petroleum Service - Libya Branch","IT                  ","C768800006","3276"
"Libya","Sahara Petroleum Service - Libya Branch","HUMAN RESOURCES     ","C768800007","3276"
"Libya","Sahara Petroleum Service - Libya Branch","INTERNS             ","C768800008","3276"
"Libya","Sahara Petroleum Service - Libya Branch","MANAGEMENT          ","C768800009","3276"
"Libya","Sahara Petroleum Service - Libya Branch","LEGAL               ","C768800010","3276"
"Libya","Sahara Petroleum Service - Libya Branch","LIBYA HQ OVERHEAD   ","C769960001","3276"
"Libya","Sahara Petroleum Service - Libya Branch","ELIMINATIONS        ","C769999999","3276"
"Libya","National Petroleum Services JSC Libya","CEMENTING           ","C771100101","3277"
"Libya","National Petroleum Services JSC Libya","CEMENT DHT          ","C771100201","3277"
"Libya","National Petroleum Services JSC Libya","COILED TUBING       ","C771110101","3277"
"Libya","National Petroleum Services JSC Libya","NITROGEN            ","C771150101","3277"
"Libya","National Petroleum Services JSC Libya","STIMULATION         ","C771170101","3277"
"Libya","National Petroleum Services JSC Libya","ENGINEERING & CONSUL","C771200101","3277"
"Libya","National Petroleum Services JSC Libya","MAINTENAN & WORKSHOP","C777700001","3277"
"Libya","National Petroleum Services JSC Libya","QHSE                ","C777700002","3277"
"Libya","National Petroleum Services JSC Libya","TRANSPORTATION      ","C777700003","3277"
"Libya","National Petroleum Services JSC Libya","FACILITY            ","C777700004","3277"
"Libya","National Petroleum Services JSC Libya","TECHNICAL MANAGEMENT","C777700005","3277"
"Libya","National Petroleum Services JSC Libya","LAB CTU & CMT       ","C777700006","3277"
"Libya","National Petroleum Services JSC Libya","WAREHOUSE           ","C777700007","3277"
"Libya","National Petroleum Services JSC Libya","LOGISTICS           ","C777700008","3277"
"Libya","National Petroleum Services JSC Libya","SUPPLY CHAIN        ","C778800001","3277"
"Libya","National Petroleum Services JSC Libya","FINANCE             ","C778800002","3277"
"Libya","National Petroleum Services JSC Libya","OFFICE FACILITY     ","C778800003","3277"
"Libya","National Petroleum Services JSC Libya","ADMIN GOVT & SECURIT","C778800004","3277"
"Libya","National Petroleum Services JSC Libya","BUSINESS DEVELOPMENT","C778800005","3277"
"Libya","National Petroleum Services JSC Libya","IT                  ","C778800006","3277"
"Libya","National Petroleum Services JSC Libya","HUMAN RESOURCES     ","C778800007","3277"
"Libya","National Petroleum Services JSC Libya","INTERNS             ","C778800008","3277"
"Libya","National Petroleum Services JSC Libya","MANAGEMENT          ","C778800009","3277"
"Libya","National Petroleum Services JSC Libya","LEGAL               ","C778800010","3277"
"Libya","National Petroleum Services JSC Libya","LIBYA HQ OVERHEAD   ","C779960001","3277"
"Libya","National Petroleum Services JSC Libya","ELIMINATIONS        ","C779999999","3277"
"Algeria","Gulf Energy SAOC Representative Office Algeria","CEMENTING           ","C801100101","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","CEMENT DHT          ","C801100201","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","COILED TUBING       ","C801110101","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","FILTRATION          ","C801120101","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","HYDRAULIC FRACTURING","C801130101","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","HYDRAULIC FRAC UNCON","C801130301","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","GROSS LEAK TEST -GLT","C801140401","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","NITROGEN            ","C801150101","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","STIMULATION         ","C801170101","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","SURFACE TESTING     ","C802300101","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","MP FLOW METER       ","C802300201","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","WL LOG-CASED HOLE   ","C802310201","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","SLICKLINE           ","C802320101","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","TUBULAR RUNNING SERV","C803420101","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","OVERHEAD TRS        ","C803429901","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","DOWN HOLE TOOLS     ","C803430101","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","FISHING SERVICES    ","C803450101","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","OVERHEAD FISHING    ","C803459901","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","MACHINE SHOP        ","C803460101","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","RIGS                ","C803490101","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","THROUGH TUBING      ","C803500101","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","MAINTENAN & WORKSHOP","C807700001","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","QHSE                ","C807700002","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","TRANSPORTATION      ","C807700003","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","FACILITY            ","C807700004","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","TECHNICAL MANAGEMENT","C807700005","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","LAB CTU & CMT       ","C807700006","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","WAREHOUSE           ","C807700007","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","LOGISTICS           ","C807700008","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","SUPPLY CHAIN        ","C808800001","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","FINANCE             ","C808800002","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","OFFICE FACILITY     ","C808800003","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","ADMIN GOVT & SECURIT","C808800004","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","BUSINESS DEVELOPMENT","C808800005","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","IT                  ","C808800006","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","HUMAN RESOURCES     ","C808800007","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","INTERNS             ","C808800008","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","MANAGEMENT          ","C808800009","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","LEGAL               ","C808800010","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","ALGERIA HQ OVERHEAD ","C809960001","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","EGYPT HQ OVERHEAD   ","C809960002","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","OMAN HQ OVERHEAD    ","C809960003","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","ALGERIA HQ OVERHEAD ","C809960004","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","UAE HQ OVERHEAD     ","C809960005","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","QATAR HQ OVERHEAD   ","C809960006","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","IRAQ HQ OVERHEAD    ","C809960007","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","INDIA HQ OVERHEAD   ","C809960008","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","LIBYA HQ OVERHEAD   ","C809960009","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","INDONESIA HQ OVERH. ","C809960010","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","KUWAIT HQ OVERHEAD  ","C809960011","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","SSA HQ OVERHEAD     ","C809960012","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","YEMEN HQ OVERHEAD   ","C809960013","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","JORDAN HQ OVERHEAD  ","C809960014","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","KSA HQ OVERHEAD     ","C809960015","3380"
"Algeria","Gulf Energy SAOC Representative Office Algeria","ELIMINATIONS        ","C809999999","3380"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","CEMENTING           ","C811100101","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","CEMENT DHT          ","C811100201","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","OVERHEAD CEMENTING  ","C811109901","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","COILED TUBING       ","C811110101","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","COILED TUBING DHT   ","C811110201","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","OVERHEAD CTU        ","C811119901","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","FILTRATION          ","C811120101","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","HYDRAULIC FRACTURING","C811130101","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","HYDRAULIC FRAC UNCON","C811130301","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","PIPELINES           ","C811140101","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","GROSS LEAK TEST -GLT","C811140401","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","OVERHEAD PIS        ","C811149901","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","NITROGEN            ","C811150101","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","STIMULATION         ","C811170101","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","SURFACE TESTING     ","C812300101","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","MP FLOW METER       ","C812300201","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","WELL TEST-LSTK SITES","C812300401","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","OVERHEAD WTS        ","C812309901","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","WL LOG-CASED HOLE   ","C812310201","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","OVERHEAD LOGGING    ","C812319901","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","SLICKLINE           ","C812320101","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","OVERHEAD SLICK LINE ","C812329901","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","TUBULAR RUNNING SERV","C813420101","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","DOWN HOLE TOOLS     ","C813430101","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","FISHING SERVICES    ","C813450101","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","MACHINE SHOP        ","C813460101","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","THROUGH TUBING      ","C813500101","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","OTHER WELL HEADS    ","C813510201","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","MAINTENAN & WORKSHOP","C817700001","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","QHSE                ","C817700002","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","TRANSPORTATION      ","C817700003","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","FACILITY            ","C817700004","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","TECHNICAL MANAGEMENT","C817700005","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","LAB CTU & CMT       ","C817700006","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","WAREHOUSE           ","C817700007","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","LOGISTICS           ","C817700008","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","SUPPLY CHAIN        ","C818800001","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","FINANCE             ","C818800002","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","OFFICE FACILITY     ","C818800003","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","ADMIN GOVT & SECURIT","C818800004","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","BUSINESS DEVELOPMENT","C818800005","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","IT                  ","C818800006","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","HUMAN RESOURCES     ","C818800007","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","INTERNS             ","C818800008","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","MANAGEMENT          ","C818800009","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","LEGAL               ","C818800010","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","ALGERIA HQ OVERHEAD ","C819960001","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","EGYPT HQ OVERHEAD   ","C819960002","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","OMAN HQ OVERHEAD    ","C819960003","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","ALGERIA HQ OVERHEAD ","C819960004","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","UAE HQ OVERHEAD     ","C819960005","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","QATAR HQ OVERHEAD   ","C819960006","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","IRAQ HQ OVERHEAD    ","C819960007","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","INDIA HQ OVERHEAD   ","C819960008","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","LIBYA HQ OVERHEAD   ","C819960009","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","INDONESIA HQ OVERH. ","C819960010","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","KUWAIT HQ OVERHEAD  ","C819960011","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","SSA HQ OVERHEAD     ","C819960012","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","YEMEN HQ OVERHEAD   ","C819960013","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","JORDAN HQ OVERHEAD  ","C819960014","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","KSA HQ OVERHEAD     ","C819960015","3381"
"Algeria","NPS Bahrain for Oil and Gas Well Services WLL- Alg","ELIMINATIONS        ","C819999999","3381"
"Algeria","SARL NESR ALGERIA","CEMENTING           ","C821100101","3382"
"Algeria","SARL NESR ALGERIA","COILED TUBING       ","C821110101","3382"
"Algeria","SARL NESR ALGERIA","HYDRAULIC FRACTURING","C821130101","3382"
"KSA","Energy Oilfield Supplies DMCC","HYDRAULIC FRACTURING","C82113011 ","2112"
"Algeria","SARL NESR ALGERIA","HYDRAULIC FRAC UNCON","C821130301","3382"
"Algeria","SARL NESR ALGERIA","PIPELINES           ","C821140101","3382"
"Algeria","SARL NESR ALGERIA","GROSS LEAK TEST -GLT","C821140401","3382"
"Algeria","SARL NESR ALGERIA","HYDRO TESTING       ","C821140501","3382"
"Algeria","SARL NESR ALGERIA","COMMIS LEAK TEST-CLT","C821140601","3382"
"Algeria","SARL NESR ALGERIA","NITROGEN PURGE      ","C821140701","3382"
"Algeria","SARL NESR ALGERIA","NITROGEN            ","C821150101","3382"
"Algeria","SARL NESR ALGERIA","STIMULATION         ","C821170101","3382"
"Algeria","SARL NESR ALGERIA","ARTIFICIAL LIFT SERV","C821180101","3382"
"Algeria","SARL NESR ALGERIA","COMPLETIONS         ","C821190101","3382"
"Algeria","SARL NESR ALGERIA","SURFACE TESTING     ","C822300101","3382"
"Algeria","SARL NESR ALGERIA","WL LOG-CASED HOLE   ","C822310201","3382"
"Algeria","SARL NESR ALGERIA","SLICKLINE           ","C822320101","3382"
"Algeria","SARL NESR ALGERIA","TUBULAR RUNNING SERV","C823420101","3382"
"Algeria","SARL NESR ALGERIA","FISHING SERVICES    ","C823450101","3382"
"Algeria","SARL NESR ALGERIA","MAINTENAN & WORKSHOP","C827700001","3382"
"Algeria","SARL NESR ALGERIA","QHSE                ","C827700002","3382"
"Algeria","SARL NESR ALGERIA","TRANSPORTATION      ","C827700003","3382"
"Algeria","SARL NESR ALGERIA","FACILITY            ","C827700004","3382"
"Algeria","SARL NESR ALGERIA","TECHNICAL MANAGEMENT","C827700005","3382"
"Algeria","SARL NESR ALGERIA","LAB CTU & CMT       ","C827700006","3382"
"Algeria","SARL NESR ALGERIA","WAREHOUSE           ","C827700007","3382"
"Algeria","SARL NESR ALGERIA","LOGISTICS           ","C827700008","3382"
"Algeria","SARL NESR ALGERIA","SUPPLY CHAIN        ","C828800001","3382"
"Algeria","SARL NESR ALGERIA","FINANCE             ","C828800002","3382"
"Algeria","SARL NESR ALGERIA","OFFICE FACILITY     ","C828800003","3382"
"Algeria","SARL NESR ALGERIA","ADMIN GOVT & SECURIT","C828800004","3382"
"Algeria","SARL NESR ALGERIA","BUSINESS DEVELOPMENT","C828800005","3382"
"Algeria","SARL NESR ALGERIA","IT                  ","C828800006","3382"
"Algeria","SARL NESR ALGERIA","HUMAN RESOURCES     ","C828800007","3382"
"Algeria","SARL NESR ALGERIA","INTERNS             ","C828800008","3382"
"Algeria","SARL NESR ALGERIA","MANAGEMENT          ","C828800009","3382"
"Algeria","SARL NESR ALGERIA","LEGAL               ","C828800010","3382"
"Algeria","SARL NESR ALGERIA","ALGERIA HQ OVERHEAD ","C829960001","3382"
"Algeria","SARL NESR ALGERIA","ELIMINATIONS        ","C829999999","3382"
"Chad","NPS Energy Holding WLL, SUCCURSAL","CEMENTING           ","C851100101","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","COILED TUBING       ","C851110101","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","NITROGEN            ","C851150101","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","STIMULATION         ","C851170101","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","ARTIFICIAL LIFT SERV","C851180101","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","COMPLETIONS         ","C851190101","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","WL LOG - OPEN HOLE  ","C852310101","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","WL LOG-CASED HOLE   ","C852310201","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","WL LOG - TCP        ","C852310401","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","WL LOG - RS         ","C852310501","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","SLICKLINE           ","C852320101","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","CORING SERVICES     ","C853410501","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","DRILLING FLUIDS     ","C853440101","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","FISHING SERVICES    ","C853450101","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","RIGS                ","C853490101","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","MAINTENAN & WORKSHOP","C857700001","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","QHSE                ","C857700002","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","TRANSPORTATION      ","C857700003","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","FACILITY            ","C857700004","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","TECHNICAL MANAGEMENT","C857700005","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","LAB CTU & CMT       ","C857700006","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","WAREHOUSE           ","C857700007","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","LOGISTICS           ","C857700008","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","SUPPLY CHAIN        ","C858800001","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","FINANCE             ","C858800002","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","OFFICE FACILITY     ","C858800003","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","ADMIN GOVT & SECURIT","C858800004","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","BUSINESS DEVELOPMENT","C858800005","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","IT                  ","C858800006","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","HUMAN RESOURCES     ","C858800007","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","INTERNS             ","C858800008","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","MANAGEMENT          ","C858800009","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","LEGAL               ","C858800010","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","SSA HQ OVERHEAD     ","C859960001","3485"
"Chad","NPS Energy Holding WLL, SUCCURSAL","ELIMINATIONS        ","C859999999","3485"
"Bahrain","NPS Bahrain-Congo        ","RIGS                ","C873490101","3587"
"Bahrain","NPS Bahrain-Congo        ","MAINTENAN & WORKSHOP","C877700001","3587"
"Bahrain","NPS Bahrain-Congo        ","QHSE                ","C877700002","3587"
"Bahrain","NPS Bahrain-Congo        ","TRANSPORTATION      ","C877700003","3587"
"Bahrain","NPS Bahrain-Congo        ","FACILITY            ","C877700004","3587"
"Bahrain","NPS Bahrain-Congo        ","TECHNICAL MANAGEMENT","C877700005","3587"
"Bahrain","NPS Bahrain-Congo        ","LAB CTU & CMT       ","C877700006","3587"
"Bahrain","NPS Bahrain-Congo        ","WAREHOUSE           ","C877700007","3587"
"Bahrain","NPS Bahrain-Congo        ","LOGISTICS           ","C877700008","3587"
"Bahrain","NPS Bahrain-Congo        ","SUPPLY CHAIN        ","C878800001","3587"
"Bahrain","NPS Bahrain-Congo        ","FINANCE             ","C878800002","3587"
"Bahrain","NPS Bahrain-Congo        ","OFFICE FACILITY     ","C878800003","3587"
"Bahrain","NPS Bahrain-Congo        ","ADMIN GOVT & SECURIT","C878800004","3587"
"Bahrain","NPS Bahrain-Congo        ","BUSINESS DEVELOPMENT","C878800005","3587"
"Bahrain","NPS Bahrain-Congo        ","IT                  ","C878800006","3587"
"Bahrain","NPS Bahrain-Congo        ","HUMAN RESOURCES     ","C878800007","3587"
"Bahrain","NPS Bahrain-Congo        ","INTERNS             ","C878800008","3587"
"Bahrain","NPS Bahrain-Congo        ","MANAGEMENT          ","C878800009","3587"
"Bahrain","NPS Bahrain-Congo        ","LEGAL               ","C878800010","3587"
"Bahrain","NPS Bahrain-Congo        ","SSA HQ OVERHEAD     ","C879960001","3587"
"Bahrain","NPS Bahrain-Congo        ","ELIMINATIONS        ","C879999999","3587"
"India","National Oil Well Maintenance Company India","CEMENTING           ","C901100101","4190"
"India","National Oil Well Maintenance Company India","COILED TUBING       ","C901110101","4190"
"India","National Oil Well Maintenance Company India","PIPELINES           ","C901140101","4190"
"India","National Oil Well Maintenance Company India","NITROGEN            ","C901150101","4190"
"India","National Oil Well Maintenance Company India","STIMULATION         ","C901170101","4190"
"India","National Oil Well Maintenance Company India","WL LOG - TCP        ","C902310401","4190"
"India","National Oil Well Maintenance Company India","MAINTENAN & WORKSHOP","C907700001","4190"
"India","National Oil Well Maintenance Company India","QHSE                ","C907700002","4190"
"India","National Oil Well Maintenance Company India","TRANSPORTATION      ","C907700003","4190"
"India","National Oil Well Maintenance Company India","FACILITY            ","C907700004","4190"
"India","National Oil Well Maintenance Company India","TECHNICAL MANAGEMENT","C907700005","4190"
"India","National Oil Well Maintenance Company India","LAB CTU & CMT       ","C907700006","4190"
"India","National Oil Well Maintenance Company India","WAREHOUSE           ","C907700007","4190"
"India","National Oil Well Maintenance Company India","LOGISTICS           ","C907700008","4190"
"India","National Oil Well Maintenance Company India","SUPPLY CHAIN        ","C908800001","4190"
"India","National Oil Well Maintenance Company India","FINANCE             ","C908800002","4190"
"India","National Oil Well Maintenance Company India","OFFICE FACILITY     ","C908800003","4190"
"India","National Oil Well Maintenance Company India","ADMIN GOVT & SECURIT","C908800004","4190"
"India","National Oil Well Maintenance Company India","BUSINESS DEVELOPMENT","C908800005","4190"
"India","National Oil Well Maintenance Company India","IT                  ","C908800006","4190"
"India","National Oil Well Maintenance Company India","HUMAN RESOURCES     ","C908800007","4190"
"India","National Oil Well Maintenance Company India","INTERNS             ","C908800008","4190"
"India","National Oil Well Maintenance Company India","MANAGEMENT          ","C908800009","4190"
"India","National Oil Well Maintenance Company India","LEGAL               ","C908800010","4190"
"India","National Oil Well Maintenance Company India","HUB - SUPPLY CHAIN  ","C908890001","4190"
"India","National Oil Well Maintenance Company India","INDIA HQ OVERHEAD   ","C909960001","4190"
"India","National Oil Well Maintenance Company India","ELIMINATIONS        ","C909999999","4190"
"India","NPS Energy India Private Limited","CEMENTING           ","C911100101","4191"
"India","NPS Energy India Private Limited","COILED TUBING       ","C911110101","4191"
"India","NPS Energy India Private Limited","NITROGEN            ","C911150101","4191"
"India","NPS Energy India Private Limited","STIMULATION         ","C911170101","4191"
"India","NPS Energy India Private Limited","SURFACE TESTING     ","C912300101","4191"
"India","NPS Energy India Private Limited","SLICKLINE           ","C912320101","4191"
"India","NPS Energy India Private Limited","MAINTENAN & WORKSHOP","C917700001","4191"
"India","NPS Energy India Private Limited","QHSE                ","C917700002","4191"
"India","NPS Energy India Private Limited","TRANSPORTATION      ","C917700003","4191"
"India","NPS Energy India Private Limited","FACILITY            ","C917700004","4191"
"India","NPS Energy India Private Limited","TECHNICAL MANAGEMENT","C917700005","4191"
"India","NPS Energy India Private Limited","LAB CTU & CMT       ","C917700006","4191"
